Year,State,Continuum of Care (CoC),HUD CoC Number,"2015 CoC Award Amount 
($0 indicates that an application was not submitted)",AHAR Part 1 CoC Category,Total Non-DV Beds on 2016 HIC ES+TH,Total Non-DV HMIS Beds on 2016 HIC ES+TH,2015 Bed coverage Percent on HMIS for ES-TH Combined,ES-SH Avg (Days),ES-SH Median (Days),ES-SH-TH Avg (Days),ES-SH-TH Median (Days),Total Persons Exited (SO+ES+TH+SH+PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total HMIS Count,Total Stayers (persons),Total Stayers increased earned income,Percent Stayers increased earned income,Total Stayers increased non-employment cash income,Percent Stayers increased non-employment cash income,Total Stayers increased total income,Percent Stayers increased total income,Total Leavers (persons),Total Leavers increased earned income,Percent Leavers increased earned income,Total Leavers increased non-employment cash income,Percent Leavers increased non-employment cash income,Total Leavers increased total income,Percent Leavers increased total income,ES-SH-TH 1st Time Homeless,ES-SH-TH-PH 1st Time Homeless,Total Persons Exiting Street Outreach,Total Persons Exited to Temporary Housing,Total Persons Exited to Permanent Housing,Percent with Successful SO Outcome,"Total Persons Exiting ES, TH, SH, PH-RRH","Total Persons Exiting ES, TH, SH, PH-RRH to Permanent Housing",Percent with Successful Exit,Total Persons Exiting PH (but not including PH-RRH),Total Persons Exiting PH (but not including PH-RRH) Residing in PH for 6mos or more or exiting to Permanent Housing,Percent with Successful Retention or Exit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,IL,"Rock Island, Moline/Northwestern Illinois CoC",IL-518,776138,NA,NA,221,0.624434389,NA,39,71,47,NA,1,1,NA,7.14E-02,7.14E-02,7.14E-02,471,8,10,13,0.108108108,0.135135135,0.175675676,0.133333333,0,0,0,0,0,0,NA,370,3,5,7.58E-03,2.27E-02,3.79E-02,720,10,14,19,4.07E-02,5.69E-02,14,1,74,26,132,1,246,7.72E-02,38,20,28,NA,4.07E-02,5.69E-02,7.72E-02,15,2,0.133333333,1,6.67E-02,2,38,2,5.26E-02,4,0.105263158,6,0.157894737,757,64,3,53,0.875,389,0.540277778,42,35,0.833333333,Largely Rural CoC,138,89,492
2019,IL,West Central Illinois CoC,IL-519,645899,NA,NA,56,1,NA,18,28,21,NA,0,0,NA,NA,NA,NA,468,11,19,26,8.03E-02,0.138686131,0.189781022,0.4,0,2,2,0,6.06E-02,6.06E-02,NA,365,3,4,1.64E-02,4.92E-02,6.56E-02,439,12,24,32,5.19E-02,0.103896104,0,0,137,33,61,1,231,0.138528139,64,24,48,NA,5.19E-02,0.103896104,0.138528139,15,6,0.4,1,6.67E-02,6,13,5,0.384615385,2,0.153846154,6,0.461538462,398,0,0,0,NA,201,0.45785877,85,78,0.917647059,Largely Rural CoC,56,43,462
2019,IL,Southern Illinois CoC,IL-520,1133472,NA,NA,256,0.875,NA,17,35,22,NA,0,0,NA,NA,NA,NA,703,17,22,36,0.112582781,0.145695364,0.238410596,0.233333333,1,1,3,2.17E-02,2.17E-02,6.52E-02,NA,538,0,0,NA,NA,NA,608,0,0,3,0,0,0,0,151,46,0,0,25,0.12,42,18,23,NA,8.11E-02,0.103603604,0.189189189,30,5,0.166666667,3,0.1,7,84,20,0.238095238,15,0.178571429,28,0.333333333,568,0,0,0,NA,213,0.350328947,83,78,0.939759036,Largely Rural CoC,224,67,222
2019,IN,Indiana Balance of State CoC,IN-502,18346413,NA,NA,3266,0.593386405,NA,36,67,41,NA,37,63,NA,8.89E-02,0.151442308,0.209134615,7803,165,252,386,8.22E-02,0.125560538,0.192326856,0.38893617,16,33,64,3.65E-02,7.53E-02,0.146118721,NA,5527,5,6,3.85E-02,0.192307692,0.230769231,7183,50,108,168,3.38E-02,7.30E-02,416,87,2007,438,26,1,1480,0.113513514,711,269,461,NA,6.16E-02,0.105564461,0.162811999,1175,85,7.23E-02,392,0.333617021,457,733,98,0.133697135,121,0.165075034,208,0.283765348,6697,1840,236,328,0.306521739,2777,0.386607267,2163,2031,0.938973648,Largely Rural CoC,1938,85,4367
2019,IN,Indianapolis CoC,IN-503,7066690,NA,NA,1228,0.922638436,NA,16,45,21,NA,13,18,NA,0.173333333,0.24,0.28,8170,103,136,187,0.129886507,0.171500631,0.235813367,0.329177057,27,52,84,8.06E-02,0.155223881,0.250746269,NA,5322,2,2,0.2,0.4,0.4,7458,37,68,103,7.02E-02,0.129032258,75,21,793,335,5,1,527,0.19544592,397,181,276,NA,0.104322767,0.15907781,0.228818444,401,30,7.48E-02,109,0.271820449,132,150,33,0.22,38,0.253333333,69,0.46,5892,515,3,70,0.141747573,1435,0.192410834,977,935,0.957011259,Major City CoC,1133,59,1735
2019,KS,Wichita/Sedgwick County CoC,KS-502,2694231,NA,NA,432,0.914351852,NA,20,46,25,NA,1,3,NA,5.88E-02,0.176470588,0.235294118,2895,56,88,145,9.62E-02,0.151202749,0.249140893,0.26446281,1,2,2,5.88E-02,0.117647059,0.117647059,NA,1895,1,3,0.1,0.1,0.3,2468,13,22,43,6.10E-02,0.103286385,17,4,582,17,10,1,213,0.201877934,197,72,116,NA,8.58E-02,0.138259833,0.234803337,121,7,5.79E-02,26,0.214876033,32,524,55,0.104961832,42,8.02E-02,91,0.173664122,2086,187,70,44,0.609625668,802,0.324959481,504,455,0.902777778,Other Largely Urban CoC,395,61,839
2019,KS,Topeka/Shawnee County CoC,KS-503,1754485,NA,NA,373,0,NA,0,0,0,NA,1,1,NA,1.96E-02,1.96E-02,9.80E-02,0,0,0,0,0,0,0,0.108490566,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,49,2,9,15,1.85E-02,8.33E-02,51,5,1,0,0,0,108,0.138888889,20,3,10,NA,1.87E-02,6.25E-02,0.125,212,2,9.43E-03,21,9.91E-02,23,100,4,0.04,20,0.2,24,0.24,235,94,15,50,0.691489362,21,0.428571429,572,551,0.963286713,Other Largely Urban CoC,0,0,160
2019,KS,"Overland Park, Shawnee/Johnson County CoC",KS-505,727890,NA,NA,79,1,NA,80,100,112,NA,0,0,NA,0,0,0,181,1,1,6,1.79E-02,1.79E-02,0.107142857,0.526315789,0,0,0,0,0,0,NA,119,0,0,NA,NA,NA,161,0,5,5,0,3.57E-02,3,0,56,14,0,0,140,3.57E-02,11,1,6,NA,4.69E-03,2.82E-02,5.16E-02,19,3,0.157894737,8,0.421052632,10,38,18,0.473684211,11,0.289473684,21,0.552631579,186,78,34,29,0.807692308,122,0.757763975,28,25,0.892857143,Largely Suburban CoC,79,135,213
2019,KS,Kansas Balance of State CoC,KS-507,2592210,NA,NA,1044,0.392720307,NA,15,173,18,NA,25,32,NA,0.167785235,0.214765101,0.261744966,1232,168,207,246,0.194444444,0.239583333,0.284722222,6.94E-02,6,8,10,8.57E-02,0.114285714,0.142857143,NA,904,0,0,NA,NA,NA,1422,43,80,99,4.10E-02,7.62E-02,149,39,864,70,0,0,1050,9.43E-02,394,242,327,NA,0.113455227,0.153305204,0.184716362,591,13,2.20E-02,33,5.58E-02,41,1783,346,0.194054964,81,4.54E-02,394,0.220975883,1012,69,26,23,0.710144928,636,0.447257384,199,176,0.884422111,Largely Rural CoC,410,186,2133
2019,KY,Kentucky Balance of State CoC,KY-500,11334495,NA,NA,1332,0.477477477,NA,25,46,33,NA,0,0,NA,0,0,4.17E-02,3211,90,146,200,9.15E-02,0.148373984,0.203252033,0.346604215,5,10,26,1.95E-02,3.89E-02,0.101167315,NA,2406,0,0,NA,NA,NA,3345,45,65,89,4.29E-02,6.20E-02,24,1,984,257,0,0,1049,8.48E-02,316,140,221,NA,6.05E-02,9.55E-02,0.136560069,427,50,0.117096019,106,0.24824356,148,383,72,0.187989556,52,0.135770235,119,0.310704961,3135,49,17,22,0.795918367,1775,0.53064275,780,748,0.958974359,Largely Rural CoC,636,65,2314
2019,KY,Louisville-Jefferson County CoC,KY-501,11049588,NA,NA,670,0.946268657,NA,16,57,20,NA,10,17,NA,0.172413793,0.293103448,0.448275862,5914,103,131,167,0.206412826,0.26252505,0.334669339,0.353868195,39,53,68,0.149425287,0.203065134,0.260536398,NA,4170,0,0,NA,NA,NA,4478,16,27,55,4.01E-02,6.77E-02,58,26,499,261,0,0,399,0.137844612,316,168,228,NA,0.138044371,0.187345933,0.259654889,698,51,7.31E-02,215,0.308022923,247,273,38,0.139194139,75,0.274725275,108,0.395604396,4359,803,276,85,0.449564134,762,0.170165252,1556,1511,0.971079692,Major City CoC,634,73,1217
2019,KY,Lexington-Fayette County CoC,KY-502,2069653,NA,NA,471,0.685774947,NA,10,48,12,NA,0,1,NA,0,3.33E-02,0.1,3452,80,134,180,0.154440154,0.258687259,0.347490347,0.278846154,2,7,11,4.35E-02,0.152173913,0.239130435,NA,2332,0,0,NA,NA,NA,3207,4,6,13,3.20E-02,4.80E-02,30,3,518,46,0,0,125,0.104,207,86,148,NA,0.11961057,0.205841446,0.287899861,104,6,5.77E-02,27,0.259615385,29,59,3,5.08E-02,17,0.288135593,19,0.322033898,2410,309,40,60,0.323624595,671,0.20922981,354,343,0.968926554,Other Largely Urban CoC,323,53,719
2019,LA,Lafayette/Acadiana CoC,LA-500,2847843,NA,NA,192,1,NA,30,69,29,NA,2,11,NA,4.88E-02,0.268292683,0.365853659,959,24,38,51,0.151898734,0.240506329,0.32278481,0.511111111,10,29,51,4.69E-02,0.136150235,0.23943662,NA,641,0,0,NA,NA,NA,665,7,9,15,4.83E-02,6.21E-02,41,15,158,213,0,0,145,0.103448276,132,43,87,NA,7.72E-02,0.156193896,0.236983842,135,15,0.111111111,63,0.466666667,69,176,19,0.107954545,22,0.125,39,0.221590909,715,168,42,36,0.464285714,525,0.789473684,155,153,0.987096774,Largely Rural CoC,192,67,557
2019,LA,"Shreveport, Bossier/Northwest Louisiana CoC",LA-502,4010656,NA,NA,311,1,NA,21,57,25,NA,3,6,NA,3.70E-02,7.41E-02,0.111111111,1376,9,14,31,4.09E-02,6.36E-02,0.140909091,0.306569343,5,8,9,0.147058824,0.235294118,0.264705882,NA,973,2,4,8.70E-02,8.70E-02,0.173913043,1208,8,9,16,8.99E-02,0.101123596,81,9,220,34,23,2,89,0.179775281,69,27,39,NA,6.04E-02,8.72E-02,0.154362416,137,8,5.84E-02,36,0.262773723,42,78,4,5.13E-02,18,0.230769231,22,0.282051282,1088,131,1,35,0.27480916,433,0.358443709,237,219,0.924050633,Other Largely Urban CoC,311,69,447
2019,LA,New Orleans/Jefferson Parish CoC,LA-503,22728831,NA,NA,1016,0.818897638,NA,19,49,22,NA,18,29,NA,3.61E-02,5.82E-02,9.64E-02,4936,11,14,25,4.78E-02,6.09E-02,0.108695652,0.37254902,2,5,23,1.61E-02,4.03E-02,0.185483871,NA,3190,0,1,0,0,3.13E-02,2555,9,23,33,1.63E-02,4.17E-02,498,48,230,124,32,0,552,5.98E-02,130,40,71,NA,2.79E-02,4.94E-02,9.05E-02,1887,162,8.59E-02,624,0.330683625,703,496,89,0.179435484,170,0.342741935,238,0.47983871,3707,375,56,300,0.949333333,1969,0.770645793,3243,3178,0.97995683,Major City CoC,832,56,1436
2019,LA,Monroe/Northeast Louisiana CoC,LA-505,1847632,NA,NA,92,0.891304348,NA,10,36,16,NA,1,3,NA,3.70E-02,0.111111111,0.296296296,357,2,3,3,0.125,0.1875,0.1875,0.724137931,0,0,0,0,0,0,NA,324,0,0,NA,NA,NA,218,1,2,3,1.04E-02,2.08E-02,27,8,16,9,0,0,96,3.13E-02,14,4,8,NA,2.70E-02,5.41E-02,9.46E-02,29,9,0.310344828,19,0.655172414,21,70,8,0.114285714,15,0.214285714,22,0.314285714,466,172,65,91,0.906976744,168,0.770642202,65,59,0.907692308,Largely Rural CoC,82,53,148
2019,LA,Slidell/Southeast Louisiana CoC,LA-506,2647157,NA,NA,163,0.950920245,NA,88,104,109,NA,5,6,NA,0.111111111,0.133333333,0.133333333,268,1,3,3,2.44E-02,7.32E-02,7.32E-02,0.680981595,0,1,1,0,0.111111111,0.111111111,NA,180,0,0,NA,NA,NA,454,0,0,10,0,0,45,6,41,9,0,0,81,0.12345679,20,6,10,NA,3.41E-02,5.68E-02,0.113636364,163,6,3.68E-02,109,0.668711656,111,71,19,0.267605634,20,0.281690141,37,0.521126761,346,29,0,21,0.724137931,298,0.656387665,270,258,0.955555556,Largely Suburban CoC,155,175,176
2019,LA,Alexandria/Central Louisiana CoC,LA-507,732556,NA,NA,96,0.666666667,NA,21,39,49,NA,2,5,NA,2.11E-02,5.26E-02,0.105263158,263,3,3,5,5.36E-02,5.36E-02,8.93E-02,0.333333333,1,3,3,1.27E-02,3.80E-02,3.80E-02,NA,213,0,0,NA,NA,NA,311,21,24,34,0.172131148,0.196721311,95,10,56,79,0,0,122,0.278688525,52,27,35,NA,7.67E-02,9.94E-02,0.147727273,27,3,0.111111111,6,0.222222222,9,90,13,0.144444444,6,6.67E-02,19,0.211111111,330,188,11,66,0.409574468,264,0.848874598,51,48,0.941176471,Largely Rural CoC,64,82,352
2019,LA,Louisiana Balance of State CoC,LA-509,20125458,NA,NA,463,0.850971922,NA,15,43,26,NA,4,5,NA,0.4,0.5,0.6,1673,10,21,32,0.135135135,0.283783784,0.432432432,0.359649123,2,2,4,0.153846154,0.153846154,0.307692308,NA,1296,0,0,NA,NA,NA,1980,2,6,14,5.26E-02,0.157894737,10,6,74,13,0,0,38,0.368421053,56,18,34,NA,0.133333333,0.251851852,0.414814815,228,32,0.140350877,71,0.311403509,82,73,6,8.22E-02,11,0.150684932,16,0.219178082,1740,43,17,16,0.76744186,980,0.494949495,354,344,0.971751412,Largely Suburban CoC,394,63,135
2019,MA,Boston CoC,MA-500,31723357,NA,NA,6012,0.989021956,NA,120,253,126,NA,2,3,NA,0.166666667,0.25,0.333333333,14438,78,118,193,5.31E-02,8.03E-02,0.131292517,0.545819398,35,57,77,0.144628099,0.23553719,0.318181818,NA,5809,2,4,0.2,0.2,0.4,8330,60,83,105,7.79E-02,0.107792208,12,4,1470,242,10,2,770,0.136363636,383,177,263,NA,7.07E-02,0.105031949,0.152955272,1495,169,0.113043478,699,0.467558528,816,661,48,7.26E-02,100,0.15128593,141,0.213313162,6077,1677,5,62,4.00E-02,2275,0.273109244,3461,3296,0.952325917,Major City CoC,5946,258,2504
2019,MA,Lynn CoC,MA-502,2297466,NA,NA,981,0.975535168,NA,1600,1302,1002,NA,0,0,NA,NA,NA,NA,564,8,10,22,8.99E-02,0.112359551,0.247191011,0.28125,0,0,0,0,0,0,NA,263,0,0,NA,NA,NA,326,15,19,37,8.98E-02,0.113772455,0,0,89,4,0,0,167,0.221556886,59,23,29,NA,8.85E-02,0.111538462,0.226923077,128,32,0.25,8,6.25E-02,36,16,4,0.25,14,0.875,14,0.875,628,0,0,0,NA,145,0.444785276,226,226,1,Largely Suburban CoC,957,1242,260
2019,MA,Cape Cod Islands CoC,MA-503,1938900,NA,NA,294,1,NA,77,139,89,NA,6,9,NA,0.142857143,0.214285714,0.238095238,751,17,24,35,6.91E-02,9.76E-02,0.142276423,0.285714286,0,1,1,0,7.14E-02,7.14E-02,NA,398,0,0,NA,NA,NA,554,4,5,5,0.129032258,0.161290323,42,10,246,14,0,0,31,0.161290323,51,27,39,NA,8.11E-02,0.117117117,0.153153153,7,0,0,2,0.285714286,2,2,0,0,1,0.5,1,0.5,423,112,23,35,0.517857143,180,0.324909747,228,207,0.907894737,Largely Suburban CoC,294,162,333
2019,MA,Springfield/Hampden County CoC,MA-504,4229898,NA,NA,2344,0.972269625,NA,169,268,171,NA,1,2,NA,1.89E-02,3.77E-02,3.77E-02,5464,23,35,126,1.71E-02,2.60E-02,9.38E-02,0.590909091,3,3,4,0.142857143,0.142857143,0.19047619,NA,2858,0,0,NA,NA,NA,3529,7,12,21,2.02E-02,3.47E-02,53,2,1344,21,0,0,346,6.07E-02,153,34,52,NA,1.93E-02,2.95E-02,8.67E-02,110,29,0.263636364,37,0.336363636,65,40,10,0.25,8,0.2,17,0.425,3287,86,19,36,0.639534884,1732,0.490790592,718,678,0.944289694,Largely Suburban CoC,2279,269,1764
2019,MA,New Bedford CoC,MA-505,1793295,NA,NA,369,0.867208672,NA,144,184,154,NA,0,0,NA,NA,NA,NA,576,13,23,28,3.88E-02,6.87E-02,8.36E-02,0.375886525,7,11,13,0.102941176,0.161764706,0.191176471,NA,296,0,0,NA,NA,NA,322,1,3,3,7.41E-03,2.22E-02,0,0,335,68,0,0,135,2.22E-02,44,21,37,NA,3.90E-02,6.88E-02,8.18E-02,141,28,0.19858156,30,0.212765957,53,48,5,0.104166667,19,0.395833333,23,0.479166667,316,0,0,0,NA,148,0.459627329,233,227,0.974248927,Largely Suburban CoC,320,216,538
2019,MA,Worcester City & County CoC,MA-506,6792560,NA,NA,1391,0.974838246,NA,41,117,75,NA,2,3,NA,0.125,0.1875,0.25,3569,39,67,105,5.64E-02,9.70E-02,0.15195369,0.450381679,30,38,53,8.82E-02,0.111764706,0.155882353,NA,2052,1,1,1,1,1,2882,31,41,57,5.19E-02,6.87E-02,16,4,691,340,1,1,597,9.55E-02,220,103,150,NA,6.26E-02,9.12E-02,0.133738602,393,15,3.82E-02,164,0.417302799,177,154,14,9.09E-02,36,0.233766234,48,0.311688312,2266,34,5,18,0.676470588,941,0.326509368,800,778,0.9725,Largely Suburban CoC,1356,180,1645
2019,MA,"Pittsfield/Berkshire, Franklin, Hampshire Counties CoC",MA-507,1808722,NA,NA,488,1,NA,58,108,84,NA,0,0,NA,NA,NA,NA,1557,15,30,43,5.23E-02,0.104529617,0.149825784,0.573770492,2,2,5,3.33E-02,3.33E-02,8.33E-02,NA,981,0,0,NA,NA,NA,1195,2,3,3,2.50E-02,3.75E-02,0,0,287,60,0,0,80,3.75E-02,51,19,35,NA,4.45E-02,8.20E-02,0.119437939,61,6,9.84E-02,30,0.491803279,35,44,5,0.113636364,6,0.136363636,11,0.25,1011,21,3,7,0.476190476,362,0.30292887,253,228,0.901185771,Largely Suburban CoC,488,159,427
2019,MA,Cambridge CoC,MA-509,4994743,NA,NA,347,0.92795389,NA,15,78,20,NA,2,2,NA,0.111111111,0.111111111,0.333333333,1730,8,9,13,0.112676056,0.126760563,0.183098592,0.35106383,0,0,0,0,0,0,NA,940,0,0,NA,NA,NA,1315,1,1,3,1.89E-02,1.89E-02,18,6,71,33,0,0,53,5.66E-02,22,11,12,NA,6.29E-02,6.86E-02,0.125714286,188,12,6.38E-02,57,0.303191489,66,12,2,0.166666667,4,0.333333333,6,0.5,978,143,43,41,0.587412587,151,0.114828897,335,329,0.982089552,Other Largely Urban CoC,322,138,175
2019,MA,"Gloucester, Haverhill, Salem/Essex County CoC",MA-510,1826756,NA,NA,680,1,NA,80,150,82,NA,0,0,NA,NA,NA,NA,905,4,6,13,1.52E-02,2.27E-02,4.92E-02,0.490909091,0,1,1,0,3.33E-02,3.33E-02,NA,583,0,0,0,0,0,654,1,2,2,1.67E-02,3.33E-02,0,0,264,30,4,0,60,3.33E-02,16,5,9,NA,1.40E-02,2.51E-02,4.47E-02,55,6,0.109090909,24,0.436363636,27,15,2,0.133333333,1,6.67E-02,3,0.2,610,0,0,0,NA,233,0.356269113,200,197,0.985,Largely Suburban CoC,680,150,358
2019,MA,"Quincy, Brockton, Weymouth, Plymouth City and County CoC",MA-511,6878921,NA,NA,955,1,NA,80,183,80,NA,4,6,NA,8.89E-02,0.133333333,0.266666667,3086,52,74,102,0.2,0.284615385,0.392307692,0.546637744,0,0,0,NA,NA,NA,NA,1625,0,0,0,0,0,2828,0,2,4,0,2.08E-02,45,12,260,0,15,0,96,4.17E-02,118,56,82,NA,0.134615385,0.197115385,0.283653846,461,37,8.03E-02,226,0.490238612,252,75,7,9.33E-02,35,0.466666667,42,0.56,1716,133,56,45,0.759398496,1069,0.378005658,799,784,0.981226533,Largely Suburban CoC,955,183,416
2019,MA,Fall River CoC,MA-515,1832924,NA,NA,268,0.910447761,NA,103,191,103,NA,0,0,NA,NA,NA,NA,803,4,12,39,1.05E-02,3.15E-02,0.102362205,0.511904762,0,0,0,NA,NA,NA,NA,461,0,0,NA,NA,NA,556,3,4,4,4.05E-02,5.41E-02,0,0,381,0,0,0,74,5.41E-02,43,7,16,NA,1.54E-02,3.52E-02,9.45E-02,84,7,8.33E-02,39,0.464285714,43,34,4,0.117647059,19,0.558823529,20,0.588235294,496,0,0,0,NA,260,0.467625899,45,43,0.955555556,Largely Suburban CoC,244,191,455
2019,MA,Massachusetts Balance of State CoC,MA-516,13438107,NA,NA,2192,0.864051095,NA,200,306,200,NA,0,0,NA,0,0,0,4882,27,53,85,2.07E-02,4.06E-02,6.51E-02,0.498823529,2,2,4,3.57E-02,3.57E-02,7.14E-02,NA,2422,0,0,NA,NA,NA,2862,3,3,4,3.19E-02,3.19E-02,7,0,1305,56,0,0,94,4.26E-02,93,32,58,NA,2.19E-02,3.97E-02,6.36E-02,425,50,0.117647059,181,0.425882353,212,137,26,0.189781022,38,0.277372263,59,0.430656934,2746,47,4,2,0.127659574,1244,0.434661076,822,775,0.942822384,Largely Suburban CoC,1894,306,1462
2019,MA,"Attleboro, Taunton/Bristol County CoC",MA-519,843063,NA,NA,289,0.868512111,NA,119,197,124,NA,0,0,NA,NA,NA,NA,421,10,11,13,5.10E-02,5.61E-02,6.63E-02,0.561403509,0,0,0,NA,NA,NA,NA,231,0,0,NA,NA,NA,225,0,0,0,0,0,0,0,196,0,0,0,21,0,13,10,11,NA,4.61E-02,5.07E-02,5.99E-02,57,4,7.02E-02,30,0.526315789,32,22,1,4.55E-02,10,0.454545455,10,0.454545455,237,3,0,0,0,117,0.52,49,49,1,Largely Suburban CoC,251,200,217
2019,MD,Cumberland/Allegany County CoC,MD-500,625121,NA,NA,96,0.770833333,NA,0,0,155,NA,0,0,NA,NA,NA,NA,70,0,0,0,NA,NA,NA,0.305555556,0,0,0,0,0,0,NA,35,0,0,NA,NA,NA,80,0,0,2,0,0,0,0,0,48,0,0,73,2.74E-02,2,0,0,NA,0,0,1.65E-02,36,4,0.111111111,7,0.194444444,11,48,4,8.33E-02,12,0.25,16,0.333333333,71,0,0,0,NA,68,0.85,29,27,0.931034483,Largely Suburban CoC,74,240,121
2019,MD,Baltimore CoC,MD-501,22639730,NA,NA,2071,0.704007726,NA,36,109,54,NA,17,28,NA,6.91E-02,0.113821138,0.134146341,5261,74,96,140,9.12E-02,0.11837238,0.172626387,0.393349554,37,53,70,7.30E-02,0.104536489,0.138067061,NA,3434,0,0,0,0,0,4531,33,63,110,3.67E-02,7.00E-02,246,33,811,507,3,0,900,0.122222222,353,161,240,NA,6.53E-02,9.73E-02,0.143088772,1233,76,6.16E-02,430,0.348742903,485,459,82,0.178649237,125,0.272331155,189,0.411764706,4001,1662,185,257,0.265944645,1243,0.274332377,2496,2424,0.971153846,Major City CoC,1458,139,2467
2019,MD,Harford County CoC,MD-502,914622,NA,NA,141,1,NA,7,42,173,NA,0,0,NA,0,0,0,266,1,4,4,2.50E-02,0.1,0.1,0.278688525,0,0,0,0,0,0,NA,159,0,0,NA,NA,NA,NA,0,0,0,0,0,4,0,40,37,0,0,40,0,4,1,4,NA,8.26E-03,3.31E-02,3.31E-02,61,8,0.131147541,11,0.180327869,17,17,0,0,6,0.352941176,6,0.352941176,257,128,47,37,0.65625,128,NA,121,116,0.958677686,Largely Suburban CoC,141,179,121
2019,MD,Annapolis/Anne Arundel County CoC,MD-503,2385199,NA,NA,144,1,NA,70,89,75,NA,3,4,NA,0.115384615,0.153846154,0.153846154,812,37,50,64,0.126279863,0.170648464,0.218430034,0.395522388,3,4,4,8.57E-02,0.114285714,0.114285714,NA,554,0,0,NA,NA,NA,721,0,3,6,0,2.04E-02,26,4,293,35,0,0,147,4.08E-02,78,43,61,NA,8.58E-02,0.121756487,0.155688623,134,9,6.72E-02,48,0.358208955,53,73,13,0.178082192,17,0.232876712,27,0.369863014,695,74,12,44,0.756756757,377,0.522884882,341,330,0.967741935,Largely Suburban CoC,144,100,501
2019,MD,Howard County CoC,MD-504,984426,NA,NA,66,1,NA,77,103,94,NA,0,0,NA,0,0,0,332,8,13,15,6.35E-02,0.103174603,0.119047619,0.36,0,0,0,0,0,0,NA,209,0,0,NA,NA,NA,284,0,0,0,0,0,5,0,126,15,0,0,31,0,15,8,13,NA,4.52E-02,7.34E-02,8.47E-02,50,3,0.06,18,0.36,18,5,2,0.4,3,0.6,4,0.8,275,24,4,12,0.666666667,184,0.647887324,133,125,0.939849624,Largely Suburban CoC,66,145,177
2019,MD,Baltimore County CoC,MD-505,2853973,NA,NA,543,1,NA,64,84,68,NA,3,5,NA,8.57E-02,0.142857143,0.228571429,2174,151,200,265,0.161497326,0.213903743,0.28342246,0.138211382,2,2,2,8.70E-02,8.70E-02,8.70E-02,NA,1512,0,0,NA,NA,NA,1665,6,17,29,2.71E-02,7.69E-02,35,8,935,23,0,0,221,0.131221719,304,162,224,NA,0.133443163,0.184514003,0.250411862,123,3,2.44E-02,17,0.138211382,17,51,4,7.84E-02,4,7.84E-02,8,0.156862745,1681,367,46,70,0.316076294,1412,0.848048048,252,251,0.996031746,Largely Suburban CoC,543,97,1214
2019,MD,Carroll County CoC,MD-506,408642,NA,NA,87,0.873563218,NA,113,172,113,NA,3,5,NA,0.157894737,0.263157895,0.368421053,313,11,20,24,0.106796117,0.194174757,0.233009709,0.375,0,0,0,0,0,0,NA,154,1,1,0,5.56E-02,5.56E-02,218,0,0,0,0,0,19,7,103,19,18,0,19,0,32,14,26,NA,7.87E-02,0.146067416,0.179775281,24,1,4.17E-02,8,0.333333333,9,41,3,7.32E-02,13,0.317073171,15,0.365853659,176,76,17,12,0.381578947,117,0.536697248,34,34,1,Largely Suburban CoC,76,172,178
2019,MD,Cecil County CoC,MD-507,228213,NA,NA,99,1,NA,0,0,98,NA,0,0,NA,NA,NA,NA,279,0,0,0,NA,NA,NA,4.35E-02,0,2,2,0,2.99E-02,2.99E-02,NA,194,0,0,NA,NA,NA,197,0,0,0,NA,NA,0,0,0,67,0,0,0,NA,2,0,2,NA,0,2.99E-02,2.99E-02,23,0,0,1,4.35E-02,1,0,0,NA,0,NA,0,NA,196,0,0,0,NA,134,0.680203046,23,23,1,Largely Suburban CoC,99,143,67
2019,MD,"Charles, Calvert, St.Mary's Counties CoC",MD-508,2852219,NA,NA,129,1,NA,60,82,65,NA,3,5,NA,0.107142857,0.178571429,0.214285714,633,1,3,6,1.39E-02,4.17E-02,8.33E-02,0.386904762,0,0,5,0,0,0.416666667,NA,501,0,0,NA,NA,NA,767,5,16,37,1.34E-02,4.30E-02,28,6,72,12,0,0,372,9.95E-02,54,9,24,NA,1.86E-02,4.96E-02,0.111570248,168,14,8.33E-02,62,0.369047619,65,143,12,8.39E-02,14,9.79E-02,23,0.160839161,711,64,11,38,0.765625,428,0.558018253,311,304,0.977491961,Largely Suburban CoC,129,95,484
2019,MD,Frederick City & County CoC,MD-509,617594,NA,NA,223,1,NA,291,315,291,NA,0,0,NA,NA,NA,NA,457,0,0,0,0,0,0,0.5,0,0,0,NA,NA,NA,NA,410,0,0,NA,NA,NA,59,0,0,0,0,0,0,0,41,0,0,0,10,0,0,0,0,NA,0,0,0,2,0,0,1,0.5,1,2,0,0,1,0.5,1,0.5,410,0,0,0,NA,41,0.694915254,4,3,0.75,Largely Suburban CoC,223,315,51
